date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:57:35	357/357	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Nov%202020%2005:53:42%20GMT	https://www.listadefornecedoresoficial.com/bundles/page-views?v=RFS_9pcQpAX3kK36TH6nfMX6edR9IzqGFT5-MduLznc1	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/bundles/page-viewsfaef	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:35	45169/45169	---M-Z	200	added ('OK')	application/javascript	etag:%220d3eece1b3d61:0%22	https://www.listadefornecedoresoficial.com/scripts/jquery.form.js	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/scripts/jquery.form.js	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:35	15535/15535	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Nov%202020%2005:53:43%20GMT	https://www.listadefornecedoresoficial.com/bundles/page-capform?v=RB5P02b2ZuVHr-uH9-3EwQQdfX4tiWe03W0kbIpPpn01	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/bundles/page-capformc80c	(from https://www.listadefornecedoresoficial.com/black-friday-97-reais)
02:57:37	26428/26428	---M--	200	added ('OK')	image/png	etag:%22a5f935ce1b3d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/images/marker-circle-dark.png	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/images/marker-circle-dark.png	(from https://www.listadefornecedoresoficial.com/builder/elements/css/style.css)
02:57:38	25881/25881	---M--	200	added ('OK')	image/png	etag:%22a5f935ce1b3d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/images/marker-circle-light.png	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/images/marker-circle-light.png	(from https://www.listadefornecedoresoficial.com/builder/elements/css/style.css)
02:57:39	3005/3005	---M--	200	added ('OK')	image/png	etag:%226c1035ce1b3d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-left-dark.png	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-left-dark.png	(from https://www.listadefornecedoresoficial.com/builder/elements/css/style.css)
02:57:40	2915/2915	---M--	200	added ('OK')	image/png	etag:%22e1b935ce1b3d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-left-light.png	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-left-light.png	(from https://www.listadefornecedoresoficial.com/builder/elements/css/style.css)
02:57:41	2934/2934	---M--	200	added ('OK')	image/png	etag:%22e1b935ce1b3d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-right-dark.png	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-right-dark.png	(from https://www.listadefornecedoresoficial.com/builder/elements/css/style.css)
02:57:42	2830/2830	---M--	200	added ('OK')	image/png	etag:%22c2d235ce1b3d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-right-light.png	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-right-light.png	(from https://www.listadefornecedoresoficial.com/builder/elements/css/style.css)
02:57:42	3194/3194	---M--	200	added ('OK')	image/png	etag:%226c1035ce1b3d61:0%22	https://www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-down-dark.png	C:/Meus%20Sites/listablack/www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-down-dark.png	(from https://www.listadefornecedoresoficial.com/builder/elements/css/style.css)
